match_id,date,venue,teams,match_type,toss_winner,toss_decision,winner,player_of_match
1000887,2017-01-13,"Brisbane Cricket Ground, Woolloongabba","Australia, Pakistan",ODI,Australia,bat,Australia,MS Wade
1000889,2017-01-15,Melbourne Cricket Ground,"Australia, Pakistan",ODI,Australia,bat,Pakistan,Mohammad Hafeez
1000891,2017-01-19,Western Australia Cricket Association Ground,"Australia, Pakistan",ODI,Australia,field,Australia,SPD Smith
1000893,2017-01-22,Sydney Cricket Ground,"Australia, Pakistan",ODI,Australia,bat,Australia,DA Warner
1000895,2017-01-26,Adelaide Oval,"Australia, Pakistan",ODI,Australia,bat,Australia,DA Warner
1001371,2016-12-04,Sydney Cricket Ground,"Australia, New Zealand",ODI,Australia,bat,Australia,SPD Smith
1001373,2016-12-06,Manuka Oval,"Australia, New Zealand",ODI,New Zealand,field,Australia,DA Warner
1001375,2016-12-09,Melbourne Cricket Ground,"Australia, New Zealand",ODI,Australia,bat,Australia,DA Warner
1004283,2016-09-08,"Grange Cricket Club Ground, Raeburn Place","Scotland, Hong Kong",ODI,Hong Kong,field,,
1004285,2016-09-10,"Grange Cricket Club Ground, Raeburn Place","Scotland, Hong Kong",ODI,Scotland,bat,Scotland,
1007649,2016-06-11,Harare Sports Club,"Zimbabwe, India",ODI,India,field,India,KL Rahul
1007651,2016-06-13,Harare Sports Club,"Zimbabwe, India",ODI,India,field,India,YS Chahal
1007653,2016-06-15,Harare Sports Club,"Zimbabwe, India",ODI,Zimbabwe,bat,India,KL Rahul
1019973,2016-12-26,Hagley Oval,"New Zealand, Bangladesh",ODI,New Zealand,bat,New Zealand,TWM Latham
1019975,2016-12-29,Saxton Oval,"New Zealand, Bangladesh",ODI,Bangladesh,field,New Zealand,NT Broom
1019977,2016-12-31,Saxton Oval,"New Zealand, Bangladesh",ODI,Bangladesh,bat,New Zealand,KS Williamson
1020013,2017-01-30,Eden Park,"New Zealand, Australia",ODI,Australia,field,New Zealand,MP Stoinis
1020017,2017-02-05,Seddon Park,"New Zealand, Australia",ODI,New Zealand,bat,New Zealand,TA Boult
1020031,2017-02-19,Seddon Park,"New Zealand, South Africa",ODI,South Africa,field,South Africa,Q de Kock
1020033,2017-02-22,Hagley Oval,"New Zealand, South Africa",ODI,South Africa,field,New Zealand,LRPL Taylor
1020035,2017-02-25,Westpac Stadium,"New Zealand, South Africa",ODI,South Africa,bat,South Africa,AB de Villiers
1020037,2017-03-01,Seddon Park,"New Zealand, South Africa",ODI,South Africa,bat,New Zealand,MJ Guptill
1020039,2017-03-04,Eden Park,"New Zealand, South Africa",ODI,South Africa,field,South Africa,K Rabada
1022347,2017-06-01,Kennington Oval,"England, Bangladesh",ODI,England,field,England,JE Root
1022349,2017-06-02,Edgbaston,"Australia, New Zealand",ODI,New Zealand,bat,,
1022351,2017-06-03,Kennington Oval,"South Africa, Sri Lanka",ODI,Sri Lanka,field,South Africa,Imran Tahir
1022353,2017-06-04,Edgbaston,"India, Pakistan",ODI,Pakistan,field,India,Yuvraj Singh
1022355,2017-06-05,Kennington Oval,"Australia, Bangladesh",ODI,Bangladesh,bat,,
1022357,2017-06-06,Sophia Gardens,"England, New Zealand",ODI,New Zealand,field,England,JT Ball
1022359,2017-06-07,Edgbaston,"Pakistan, South Africa",ODI,South Africa,bat,Pakistan,Hasan Ali
1022361,2017-06-08,Kennington Oval,"India, Sri Lanka",ODI,Sri Lanka,field,Sri Lanka,BKG Mendis
1022363,2017-06-09,Sophia Gardens,"Bangladesh, New Zealand",ODI,New Zealand,bat,Bangladesh,Shakib Al Hasan
1022365,2017-06-10,Edgbaston,"England, Australia",ODI,England,field,England,BA Stokes
1022367,2017-06-11,Kennington Oval,"India, South Africa",ODI,India,field,India,JJ Bumrah
1022369,2017-06-12,Sophia Gardens,"Pakistan, Sri Lanka",ODI,Pakistan,field,Pakistan,Sarfraz Ahmed
1022371,2017-06-14,Sophia Gardens,"England, Pakistan",ODI,Pakistan,field,Pakistan,Hasan Ali
1022373,2017-06-15,Edgbaston,"Bangladesh, India",ODI,India,field,India,RG Sharma
1022375,2017-06-18,Kennington Oval,"India, Pakistan",ODI,India,field,Pakistan,Fakhar Zaman
1026847,2016-11-04,"Mission Road Ground, Mong Kok","Hong Kong, Papua New Guinea",ODI,Hong Kong,bat,Hong Kong,Babar Hayat
1026849,2016-11-06,"Mission Road Ground, Mong Kok","Hong Kong, Papua New Guinea",ODI,Papua New Guinea,bat,Papua New Guinea,CA Soper
1026851,2016-11-08,"Mission Road Ground, Mong Kok","Hong Kong, Papua New Guinea",ODI,Papua New Guinea,bat,Hong Kong,Anshuman Rath
1027315,2017-03-03,"Sir Vivian Richards Stadium, North Sound","West Indies, England",ODI,West Indies,field,England,EJG Morgan
1027317,2017-03-05,"Sir Vivian Richards Stadium, North Sound","West Indies, England",ODI,West Indies,bat,England,JE Root
1027319,2017-03-09,"Kensington Oval, Bridgetown","West Indies, England",ODI,West Indies,field,England,AD Hales
1029001,2017-05-05,County Ground,"England, Ireland",ODI,Ireland,bat,England,AU Rashid
1029003,2017-05-07,Lord's,"England, Ireland",ODI,Ireland,field,England,JE Root
1029819,2016-10-07,Shere Bangla National Stadium,"Bangladesh, England",ODI,England,bat,England,JT Ball
1029821,2016-10-09,Shere Bangla National Stadium,"Bangladesh, England",ODI,England,field,Bangladesh,Mashrafe Mortaza
1029823,2016-10-12,Zahur Ahmed Chowdhury Stadium,"Bangladesh, England",ODI,England,field,England,AU Rashid
1030219,2016-10-16,Himachal Pradesh Cricket Association Stadium,"India, New Zealand",ODI,India,field,India,HH Pandya
1030221,2016-10-20,Feroz Shah Kotla,"India, New Zealand",ODI,India,field,New Zealand,KS Williamson
1030223,2016-10-23,"Punjab Cricket Association Stadium, Mohali","India, New Zealand",ODI,India,field,India,V Kohli
1030225,2016-10-26,JSCA International Stadium Complex,"India, New Zealand",ODI,New Zealand,bat,New Zealand,MJ Guptill
1030227,2016-10-29,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,"India, New Zealand",ODI,India,bat,India,A Mishra
1031425,2017-05-24,Headingley,"England, South Africa",ODI,South Africa,field,England,MM Ali
1031427,2017-05-27,The Rose Bowl,"England, South Africa",ODI,South Africa,field,England,BA Stokes
1031429,2017-05-29,Lord's,"England, South Africa",ODI,South Africa,field,South Africa,K Rabada
1031667,2017-09-19,Old Trafford,"West Indies, England",ODI,West Indies,bat,England,JM Bairstow
1031669,2017-09-21,Trent Bridge,"England, West Indies",ODI,West Indies,field,,
1031671,2017-09-24,County Ground,"England, West Indies",ODI,West Indies,field,England,MM Ali
1031673,2017-09-27,Kennington Oval,"West Indies, England",ODI,England,field,England,E Lewis
1031675,2017-09-29,The Rose Bowl,"West Indies, England",ODI,England,field,England,JM Bairstow
1033361,2017-05-12,Malahide,"Ireland, Bangladesh",ODI,Ireland,field,,
1033363,2017-05-14,Malahide,"Ireland, New Zealand",ODI,Ireland,field,New Zealand,MJ Santner
1033365,2017-05-17,Clontarf Cricket Club Ground,"Bangladesh, New Zealand",ODI,New Zealand,field,New Zealand,JDS Neesham
1033367,2017-05-19,Malahide,"Ireland, Bangladesh",ODI,Bangladesh,field,Bangladesh,Mustafizur Rahman
1033369,2017-05-21,Malahide,"Ireland, New Zealand",ODI,Ireland,field,New Zealand,TWM Latham
1033371,2017-05-24,Clontarf Cricket Club Ground,"Bangladesh, New Zealand",ODI,Bangladesh,field,Bangladesh,Mushfiqur Rahim
1034819,2017-01-15,Maharashtra Cricket Association Stadium,"India, England",ODI,India,field,India,KM Jadhav
1034821,2017-01-19,Barabati Stadium,"India, England",ODI,England,field,India,Yuvraj Singh
1034823,2017-01-22,Eden Gardens,"India, England",ODI,India,field,England,BA Stokes
1041523,2017-01-18,Sheikh Kamal International Cricket Stadium,"Bangladesh, South Africa",ODI,South Africa,bat,South Africa,M du Preez
1041525,2017-01-20,Sheikh Kamal International Cricket Stadium,"Bangladesh, South Africa",ODI,Bangladesh,bat,South Africa,O Kirsten
1043953,2016-11-18,Manuka Oval,"Australia, South Africa",ODI,South Africa,bat,Australia,EA Perry
1043955,2016-11-20,Manuka Oval,"Australia, South Africa",ODI,Australia,bat,Australia,MM Lanning
1043961,2016-11-29,International Sports Stadium,"Australia, South Africa",ODI,South Africa,field,Australia,EA Perry
1044203,2016-09-18,Rangiri Dambulla International Stadium,"Sri Lanka, Australia",ODI,Sri Lanka,bat,Australia,
1044209,2016-09-25,Khettarama Stadium,"Sri Lanka, Australia",ODI,Australia,bat,Australia,NE Bolton
1050223,2016-09-30,Sharjah Cricket Stadium,"Pakistan, West Indies",ODI,West Indies,field,Pakistan,Babar Azam
1050225,2016-10-02,Sharjah Cricket Stadium,"Pakistan, West Indies",ODI,Pakistan,bat,Pakistan,Babar Azam
1050227,2016-10-05,Sheikh Zayed Stadium,"Pakistan, West Indies",ODI,Pakistan,bat,Pakistan,Babar Azam
1050607,2016-11-11,Bert Sutcliffe Oval,"New Zealand, Pakistan",ODI,New Zealand,bat,New Zealand,
1050609,2016-11-13,Bert Sutcliffe Oval,"New Zealand, Pakistan",ODI,Pakistan,bat,New Zealand,
1050611,2016-11-17,Saxton Oval,"New Zealand, Pakistan",ODI,New Zealand,field,New Zealand,
1050623,2017-02-26,Eden Park No 2,"New Zealand, Australia",ODI,Australia,bat,New Zealand,AE Satterthwaite
1050625,2017-03-02,Bay Oval,"New Zealand, Australia",ODI,Australia,field,Australia,AJ Blackwell
1050627,2017-03-05,Bay Oval,"New Zealand, Australia",ODI,Australia,field,Australia,MM Lanning
1059195,2016-11-15,R Premadasa Stadium,"Sri Lanka, England",ODI,Sri Lanka,bat,England,
1059196,2016-11-17,R Premadasa Stadium,"Sri Lanka, England",ODI,England,bat,England,
1059710,2016-11-14,Harare Sports Club,"Zimbabwe, Sri Lanka",ODI,Sri Lanka,field,Sri Lanka,DM de Silva
1059711,2016-11-16,Harare Sports Club,"Sri Lanka, West Indies",ODI,Sri Lanka,field,West Indies,JO Holder
1059712,2016-11-19,Queens Sports Club,"Zimbabwe, West Indies",ODI,Zimbabwe,bat,,SD Hope
1059713,2016-11-21,Queens Sports Club,"Zimbabwe, Sri Lanka",ODI,Zimbabwe,bat,,
1059714,2016-11-23,Queens Sports Club,"Sri Lanka, West Indies",ODI,West Indies,field,Sri Lanka,BKG Mendis
1059715,2016-11-25,Queens Sports Club,"Zimbabwe, West Indies",ODI,Zimbabwe,bat,Zimbabwe,TS Chisoro
1059716,2016-11-27,Queens Sports Club,"Zimbabwe, Sri Lanka",ODI,Zimbabwe,bat,Sri Lanka,BKG Mendis
1062580,2016-11-09,Sinhalese Sports Club Ground,"Sri Lanka, England",ODI,Sri Lanka,bat,England,
1068737,2017-04-02,Sheikh Zayed Stadium,"United Arab Emirates, Papua New Guinea",ODI,Papua New Guinea,bat,Papua New Guinea,
1072310,2018-01-14,Melbourne Cricket Ground,"Australia, England",ODI,England,field,England,JJ Roy
1072311,2018-01-19,"Brisbane Cricket Ground, Woolloongabba","Australia, England",ODI,Australia,bat,England,JE Root
1072312,2018-01-21,Sydney Cricket Ground,"England, Australia",ODI,Australia,field,England,JC Buttler
1072313,2018-01-26,Adelaide Oval,"England, Australia",ODI,Australia,field,Australia,PJ Cummins
1072314,2018-01-28,Perth Stadium,"England, Australia",ODI,Australia,field,England,TK Curran
1073401,2017-02-07,P Sara Oval,"Sri Lanka, India",ODI,India,bat,India,DP Vaidya
1073403,2017-02-07,Nondescripts Cricket Club Ground,"Pakistan, South Africa",ODI,South Africa,bat,South Africa,CL Tryon
1073405,2017-02-08,Nondescripts Cricket Club Ground,"Sri Lanka, Ireland",ODI,Sri Lanka,bat,Sri Lanka,SIP Fernando
1073408,2017-02-08,P Sara Oval,"Bangladesh, Pakistan",ODI,Pakistan,bat,Pakistan,Ghulam Fatima
1073411,2017-02-10,P Sara Oval,"India, Ireland",ODI,India,bat,India,MDT Kamini
1073413,2017-02-11,P Sara Oval,"Bangladesh, South Africa",ODI,Bangladesh,bat,South Africa,S Ismail
1073421,2017-02-15,P Sara Oval,"India, South Africa",ODI,South Africa,field,India,M Raj
1073422,2017-02-15,Nondescripts Cricket Club Ground,"Sri Lanka, Pakistan",ODI,Sri Lanka,field,Sri Lanka,LE Kaushalya
1073423,2017-02-15,Colombo Cricket Club Ground,"Bangladesh, Ireland",ODI,Bangladesh,field,Bangladesh,Jahanara Alam
1073424,2017-02-17,P Sara Oval,"Sri Lanka, South Africa",ODI,Sri Lanka,bat,South Africa,S Luus
1073425,2017-02-17,Nondescripts Cricket Club Ground,"Bangladesh, India",ODI,India,field,India,MR Meshram
1073426,2017-02-17,Colombo Cricket Club Ground,"Ireland, Pakistan",ODI,Pakistan,bat,Pakistan,Javeria Khan
1073427,2017-02-19,P Sara Oval,"India, Pakistan",ODI,India,field,India,E Bisht
1073428,2017-02-19,Nondescripts Cricket Club Ground,"Sri Lanka, Bangladesh",ODI,Bangladesh,field,Sri Lanka,AC Jayangani
1073429,2017-02-19,Colombo Cricket Club Ground,"Ireland, South Africa",ODI,Ireland,bat,South Africa,
1073430,2017-02-21,P Sara Oval,"India, South Africa",ODI,South Africa,bat,India,DB Sharma
1075504,2017-10-15,Diamond Oval,"Bangladesh, South Africa",ODI,Bangladesh,bat,South Africa,Q de Kock
1075505,2017-10-18,Boland Park,"South Africa, Bangladesh",ODI,Bangladesh,field,South Africa,AB de Villiers
1075506,2017-10-22,Buffalo Park,"South Africa, Bangladesh",ODI,South Africa,bat,South Africa,F du Plessis
1077949,2017-04-07,Providence Stadium,"West Indies, Pakistan",ODI,West Indies,field,West Indies,JN Mohammed
1077950,2017-04-09,Providence Stadium,"West Indies, Pakistan",ODI,West Indies,field,Pakistan,Babar Azam
1077951,2017-04-11,Providence Stadium,"West Indies, Pakistan",ODI,West Indies,bat,Pakistan,Shoaib Malik
1078659,2017-01-22,Sheikh Zayed Stadium,"Hong Kong, Scotland",ODI,Hong Kong,field,Hong Kong,Babar Hayat
1078660,2017-01-24,Dubai International Cricket Stadium,"United Arab Emirates, Scotland",ODI,Scotland,bat,United Arab Emirates,Adnan Mufti
1078661,2017-01-26,Dubai International Cricket Stadium,"United Arab Emirates, Hong Kong",ODI,United Arab Emirates,field,United Arab Emirates,Imran Haider
1080630,2017-03-02,ICC Global Cricket Academy,"United Arab Emirates, Ireland",ODI,United Arab Emirates,field,Ireland,WTS Porterfield
1080631,2017-03-04,ICC Global Cricket Academy,"United Arab Emirates, Ireland",ODI,United Arab Emirates,bat,Ireland,WTS Porterfield
1083446,2017-03-25,Rangiri Dambulla International Stadium,"Sri Lanka, Bangladesh",ODI,Sri Lanka,field,Bangladesh,Tamim Iqbal
1083447,2017-03-28,Rangiri Dambulla International Stadium,"Sri Lanka, Bangladesh",ODI,Sri Lanka,bat,,
1083448,2017-04-01,Sinhalese Sports Club Ground,"Sri Lanka, Bangladesh",ODI,Bangladesh,field,Sri Lanka,NLTC Perera
1085945,2017-06-24,County Ground,"New Zealand, Sri Lanka",ODI,New Zealand,field,New Zealand,HR Huddleston
1085946,2017-06-24,County Ground,"England, India",ODI,England,field,India,S Mandhana
1085947,2017-06-25,Grace Road,"Pakistan, South Africa",ODI,South Africa,field,South Africa,S Ismail
1085948,2017-06-26,County Ground,"Australia, West Indies",ODI,West Indies,bat,Australia,NE Bolton
1085949,2017-06-27,Grace Road,"England, Pakistan",ODI,Pakistan,field,England,NR Sciver
1085951,2017-06-29,County Ground,"India, West Indies",ODI,India,field,India,S Mandhana
1085952,2017-06-29,County Ground,"Australia, Sri Lanka",ODI,Australia,field,Australia,AC Jayangani
1085953,2017-07-02,County Ground,"England, Sri Lanka",ODI,Sri Lanka,bat,England,LA Marsh
1085954,2017-07-02,County Ground,"Australia, New Zealand",ODI,New Zealand,bat,Australia,EA Perry
1085955,2017-07-02,County Ground,"India, Pakistan",ODI,India,bat,India,E Bisht
1085956,2017-07-02,Grace Road,"South Africa, West Indies",ODI,South Africa,field,South Africa,M Kapp
1085957,2017-07-05,County Ground,"England, South Africa",ODI,England,bat,England,SJ Taylor
1085958,2017-07-05,County Ground,"India, Sri Lanka",ODI,India,bat,India,DB Sharma
1085959,2017-07-05,Grace Road,"Australia, Pakistan",ODI,Australia,bat,Australia,EJ Villani
1085960,2017-07-06,County Ground,"New Zealand, West Indies",ODI,New Zealand,field,New Zealand,LM Kasperek
1085961,2017-07-08,County Ground,"New Zealand, Pakistan",ODI,Pakistan,bat,New Zealand,HM Rowe
1085962,2017-07-08,Grace Road,"India, South Africa",ODI,India,field,South Africa,D van Niekerk
1085963,2017-07-09,County Ground,"England, Australia",ODI,England,bat,England,KH Brunt
1085964,2017-07-09,County Ground,"Sri Lanka, West Indies",ODI,Sri Lanka,field,West Indies,A Mohammed
1085965,2017-07-11,Grace Road,"Pakistan, West Indies",ODI,Pakistan,field,West Indies,DJS Dottin
1085966,2017-07-12,County Ground,"South Africa, Sri Lanka",ODI,Sri Lanka,bat,South Africa,D van Niekerk
1085967,2017-07-12,County Ground,"Australia, India",ODI,Australia,field,Australia,MM Lanning
1085968,2017-07-12,County Ground,"England, New Zealand",ODI,England,bat,England,NR Sciver
1085969,2017-07-15,County Ground,"Australia, South Africa",ODI,Australia,bat,Australia,EA Perry
1085970,2017-07-15,County Ground,"England, West Indies",ODI,West Indies,field,England,HC Knight
1085971,2017-07-15,County Ground,"India, New Zealand",ODI,New Zealand,field,India,M Raj
1085972,2017-07-15,Grace Road,"Pakistan, Sri Lanka",ODI,Sri Lanka,bat,Sri Lanka,HHC Gunaratne
1085973,2017-07-18,County Ground,"South Africa, England",ODI,South Africa,bat,England,SJ Taylor
1085974,2017-07-20,County Ground,"India, Australia",ODI,India,bat,India,H Kaur
1085975,2017-07-23,Lord's,"England, India",ODI,England,bat,England,A Shrubsole
1086063,2017-10-22,Allan Border Field,"England, Australia",ODI,Australia,field,Australia,AJ Blackwell
1086064,2017-10-26,International Sports Stadium,"Australia, England",ODI,England,field,Australia,RL Haynes
1089183,2017-04-04,Sheikh Zayed Stadium,"United Arab Emirates, Papua New Guinea",ODI,United Arab Emirates,bat,United Arab Emirates,
1089419,2017-06-15,"Grange Cricket Club Ground, Raeburn Place","Scotland, Zimbabwe",ODI,Scotland,bat,Scotland,
1089420,2017-06-17,"Grange Cricket Club Ground, Raeburn Place","Scotland, Zimbabwe",ODI,Scotland,bat,Zimbabwe,
1089521,2017-05-07,North-West University No1 Ground,"India, Ireland",ODI,India,field,India,DB Sharma
1089522,2017-05-09,North-West University No1 Ground,"South Africa, India",ODI,India,field,India,S Pandey
1089524,2017-05-11,Senwes Park,"South Africa, Ireland",ODI,South Africa,bat,South Africa,L Wolvaardt
1089528,2017-05-17,Senwes Park,"South Africa, India",ODI,India,field,South Africa,CL Tryon
1089530,2017-05-19,North-West University No1 Ground,"South Africa, Ireland",ODI,South Africa,bat,South Africa,A Steyn
1089533,2017-05-21,Senwes Park,"South Africa, India",ODI,India,field,India,PG Raut
1098206,2017-06-23,"Queen's Park Oval, Port of Spain","West Indies, India",ODI,West Indies,field,,
1098207,2017-06-25,"Queen's Park Oval, Port of Spain","West Indies, India",ODI,West Indies,field,India,AM Rahane
1098208,2017-06-30,"Sir Vivian Richards Stadium, North Sound","West Indies, India",ODI,West Indies,field,India,MS Dhoni
1098209,2017-07-02,"Sir Vivian Richards Stadium, North Sound","West Indies, India",ODI,West Indies,bat,West Indies,JO Holder
1098210,2017-07-06,"Sabina Park, Kingston","West Indies, India",ODI,West Indies,bat,India,V Kohli
1104478,2017-06-30,Galle International Stadium,"Sri Lanka, Zimbabwe",ODI,Sri Lanka,bat,Zimbabwe,SF Mire
1104479,2017-07-02,Galle International Stadium,"Sri Lanka, Zimbabwe",ODI,Sri Lanka,field,Sri Lanka,PADLR Sandakan
1104480,2017-07-06,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Sri Lanka, Zimbabwe",ODI,Sri Lanka,field,Sri Lanka,MD Gunathilaka
1104481,2017-07-08,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Sri Lanka, Zimbabwe",ODI,Sri Lanka,bat,Zimbabwe,CR Ervine
1104482,2017-07-10,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Sri Lanka, Zimbabwe",ODI,Zimbabwe,field,Zimbabwe,Sikandar Raza
1109605,2017-08-20,Rangiri Dambulla International Stadium,"Sri Lanka, India",ODI,India,field,India,S Dhawan
1109606,2017-08-24,Pallekele International Cricket Stadium,"Sri Lanka, India",ODI,India,field,India,A Dananjaya
1109607,2017-08-27,Pallekele International Cricket Stadium,"Sri Lanka, India",ODI,Sri Lanka,bat,India,JJ Bumrah
1109608,2017-08-31,"R.Premadasa Stadium, Khettarama","India, Sri Lanka",ODI,India,bat,India,V Kohli
1109609,2017-09-03,"R.Premadasa Stadium, Khettarama","Sri Lanka, India",ODI,Sri Lanka,bat,India,B Kumar
1115775,2018-02-25,Seddon Park,"England, New Zealand",ODI,New Zealand,field,New Zealand,LRPL Taylor
1115776,2018-02-28,Bay Oval,"New Zealand, England",ODI,England,field,England,BA Stokes
1115777,2018-03-03,Westpac Stadium,"England, New Zealand",ODI,New Zealand,field,England,MM Ali
1115778,2018-03-07,University Oval,"England, New Zealand",ODI,New Zealand,field,New Zealand,LRPL Taylor
1115779,2018-03-10,Hagley Oval,"New Zealand, England",ODI,England,field,England,JM Bairstow
1115795,2017-12-20,Cobham Oval (New),"West Indies, New Zealand",ODI,New Zealand,field,New Zealand,DAJ Bracewell
1115796,2017-12-23,Hagley Oval,"New Zealand, West Indies",ODI,West Indies,field,New Zealand,TA Boult
1115797,2017-12-26,Hagley Oval,"New Zealand, West Indies",ODI,New Zealand,bat,New Zealand,LRPL Taylor
1115802,2018-01-06,Basin Reserve,"New Zealand, Pakistan",ODI,Pakistan,field,New Zealand,KS Williamson
1115803,2018-01-09,Saxton Oval,"Pakistan, New Zealand",ODI,Pakistan,bat,New Zealand,MJ Guptill
1115804,2018-01-13,University Oval,"New Zealand, Pakistan",ODI,New Zealand,bat,New Zealand,TA Boult
1115805,2018-01-16,Seddon Park,"Pakistan, New Zealand",ODI,Pakistan,bat,New Zealand,C de Grandhomme
1115806,2018-01-19,Basin Reserve,"New Zealand, Pakistan",ODI,New Zealand,bat,New Zealand,MJ Guptill
1119496,2017-09-17,"MA Chidambaram Stadium, Chepauk","India, Australia",ODI,India,bat,India,HH Pandya
1119497,2017-09-21,Eden Gardens,"India, Australia",ODI,India,bat,India,V Kohli
1119498,2017-09-24,Holkar Cricket Stadium,"Australia, India",ODI,Australia,bat,India,HH Pandya
1119499,2017-09-28,M.Chinnaswamy Stadium,"Australia, India",ODI,Australia,bat,Australia,DA Warner
1119500,2017-10-01,"Vidarbha Cricket Association Stadium, Jamtha","Australia, India",ODI,Australia,bat,India,RG Sharma
1119537,2018-06-13,Kennington Oval,"Australia, England",ODI,Australia,bat,England,MM Ali
1119538,2018-06-16,Sophia Gardens,"England, Australia",ODI,Australia,field,England,JJ Roy
1119539,2018-06-19,Trent Bridge,"England, Australia",ODI,Australia,field,England,AD Hales
1119540,2018-06-21,Riverside Ground,"Australia, England",ODI,Australia,bat,England,JJ Roy
1119541,2018-06-24,Old Trafford,"Australia, England",ODI,Australia,bat,England,JC Buttler
1119546,2018-07-12,Trent Bridge,"England, India",ODI,India,field,India,Kuldeep Yadav
1119547,2018-07-14,Lord's,"England, India",ODI,England,bat,England,JE Root
1119548,2018-07-17,Headingley,"India, England",ODI,England,field,England,AU Rashid
1120090,2017-10-22,Wankhede Stadium,"India, New Zealand",ODI,India,bat,New Zealand,TWM Latham
1120091,2017-10-25,Maharashtra Cricket Association Stadium,"New Zealand, India",ODI,New Zealand,bat,India,B Kumar
1120092,2017-10-29,Green Park,"India, New Zealand",ODI,New Zealand,field,India,RG Sharma
1120286,2017-10-13,Dubai International Cricket Stadium,"Pakistan, Sri Lanka",ODI,Sri Lanka,field,Pakistan,Shoaib Malik
1120287,2017-10-16,Sheikh Zayed Stadium,"Pakistan, Sri Lanka",ODI,Pakistan,bat,Pakistan,Shadab Khan
1120288,2017-10-18,Sheikh Zayed Stadium,"Sri Lanka, Pakistan",ODI,Sri Lanka,bat,Pakistan,Imam-ul-Haq
1120289,2017-10-20,Sharjah Cricket Stadium,"Sri Lanka, Pakistan",ODI,Sri Lanka,bat,Pakistan,Babar Azam
1120290,2017-10-23,Sharjah Cricket Stadium,"Sri Lanka, Pakistan",ODI,Sri Lanka,bat,Pakistan,Usman Shinwari
1122279,2018-02-01,Kingsmead,"South Africa, India",ODI,South Africa,bat,India,V Kohli
1122280,2018-02-04,SuperSport Park,"South Africa, India",ODI,India,field,India,YS Chahal
1122281,2018-02-07,Newlands,"India, South Africa",ODI,South Africa,field,India,V Kohli
1122282,2018-02-10,The Wanderers Stadium,"India, South Africa",ODI,India,bat,South Africa,H Klaasen
1122283,2018-02-13,St George's Park,"India, South Africa",ODI,South Africa,field,India,RG Sharma
1122284,2018-02-16,SuperSport Park,"South Africa, India",ODI,India,field,India,V Kohli
1122726,2017-12-10,Himachal Pradesh Cricket Association Stadium,"India, Sri Lanka",ODI,Sri Lanka,field,Sri Lanka,RAS Lakmal
1122727,2017-12-13,"Punjab Cricket Association IS Bindra Stadium, Mohali","India, Sri Lanka",ODI,Sri Lanka,field,India,RG Sharma
1122728,2017-12-17,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,"Sri Lanka, India",ODI,India,field,India,Kuldeep Yadav
1122904,2017-10-31,Sharjah Cricket Stadium,"New Zealand, Pakistan",ODI,New Zealand,bat,New Zealand,SFM Devine
1122905,2017-11-02,Sharjah Cricket Stadium,"Pakistan, New Zealand",ODI,Pakistan,bat,New Zealand,SFM Devine
1122906,2017-11-05,Sharjah Cricket Stadium,"New Zealand, Pakistan",ODI,New Zealand,bat,Pakistan,Sana Mir
1123204,2018-02-07,Diamond Oval,"India, South Africa",ODI,South Africa,field,India,S Mandhana
1123205,2018-02-10,Senwes Park,"India, South Africa",ODI,India,bat,South Africa,M du Preez
1124089,2017-12-06,ICC Academy,"Hong Kong, Papua New Guinea",ODI,Papua New Guinea,field,Hong Kong,Babar Hayat
1126717,2018-06-09,"County Ground, New Road","England, South Africa",ODI,England,bat,South Africa,
1126718,2018-06-12,County Ground,"England, South Africa",ODI,South Africa,field,England,SJ Taylor
1126719,2018-06-15,St Lawrence Ground,"South Africa, England",ODI,South Africa,bat,England,TT Beaumont
1126727,2018-07-07,Headingley,"England, New Zealand",ODI,England,bat,England,
1126728,2018-07-10,County Ground,"England, New Zealand",ODI,England,bat,England,TT Beaumont
1126729,2018-07-13,Grace Road,"England, New Zealand",ODI,England,bat,New Zealand,SFM Devine
1130737,2018-01-15,"Shere Bangla National Stadium, Mirpur","Zimbabwe, Bangladesh",ODI,Bangladesh,field,Bangladesh,Shakib Al Hasan
1130738,2018-01-17,"Shere Bangla National Stadium, Mirpur","Zimbabwe, Sri Lanka",ODI,Sri Lanka,field,Zimbabwe,Sikandar Raza
1130739,2018-01-19,"Shere Bangla National Stadium, Mirpur","Bangladesh, Sri Lanka",ODI,Bangladesh,bat,Bangladesh,Shakib Al Hasan
1130740,2018-01-21,"Shere Bangla National Stadium, Mirpur","Zimbabwe, Sri Lanka",ODI,Zimbabwe,bat,Sri Lanka,NLTC Perera
1130741,2018-01-23,"Shere Bangla National Stadium, Mirpur","Bangladesh, Zimbabwe",ODI,Bangladesh,bat,Bangladesh,Tamim Iqbal
1130742,2018-01-25,"Shere Bangla National Stadium, Mirpur","Bangladesh, Sri Lanka",ODI,Bangladesh,bat,Sri Lanka,RAS Lakmal
